Unnamed: 0,ts,username,platform,ms_played,conn_country,ip_addr_decrypted,user_agent_decrypted,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode,track_uri
10727,2023-02-23 06:22:20+00:00,sir_frankster,osx,203835,US,24.2.197.91,unknown,Dressed Up In White,CAL,Dressed Up In White,spotify:track:3fXJBpuXgLyKvMGjDPaoXX,,,,trackdone,trackdone,False,0.0,False,1677133135,False,3fXJBpuXgLyKvMGjDPaoXX
15893,2023-02-23 06:25:43+00:00,sir_frankster,osx,203569,US,24.2.197.91,unknown,You Are the Reason,Daniel Jang,"Violin Covers, Pt. VII",spotify:track:0PEeiLVfjAJeTMBIFJF5Uc,,,,trackdone,trackdone,False,0.0,False,1677133340,False,0PEeiLVfjAJeTMBIFJF5Uc
10943,2023-02-15 03:07:21+00:00,sir_frankster,osx,203461,US,24.2.197.91,unknown,Miserable At Best,Mayday Parade,A Lesson In Romantics,spotify:track:1ONoPkp5XIuw3tZ1GzrNKZ,,,,trackdone,endplay,False,1.0,False,1676420199,False,1ONoPkp5XIuw3tZ1GzrNKZ
10531,2023-04-09 19:21:48+00:00,sir_frankster,ios,202826,US,107.122.160.147,unknown,enough for you,Olivia Rodrigo,SOUR,spotify:track:2TOzTqQXNmR2zDJXihjZ2e,,,,trackdone,trackdone,True,0.0,False,1681067906,False,2TOzTqQXNmR2zDJXihjZ2e
12727,2023-03-14 23:17:04+00:00,sir_frankster,osx,202400,US,24.2.197.91,unknown,What I Meant To Say - Single Version,The Bangles,The Essential Bangles,spotify:track:1AoQ5MJL4qVdpOvTgn3Ynj,,,,trackdone,trackdone,False,0.0,False,1678835622,False,1AoQ5MJL4qVdpOvTgn3Ynj
14811,2022-11-22 23:00:23+00:00,sir_frankster,ios,202395,US,107.122.192.162,unknown,Lavender Haze,Taylor Swift,Midnights,spotify:track:5jQI2r1RdgtuT8S3iG8zFC,,,,trackdone,trackdone,True,0.0,False,1669157821,False,5jQI2r1RdgtuT8S3iG8zFC
13484,2023-03-19 17:09:45+00:00,sir_frankster,ios,202395,US,107.115.20.162,unknown,Lavender Haze,Taylor Swift,Midnights,spotify:track:4g2c7NoTWAOSYDy44l9nub,,,,fwdbtn,trackdone,True,0.0,False,1679245584,False,4g2c7NoTWAOSYDy44l9nub
15155,2023-01-09 22:04:39+00:00,sir_frankster,osx,202395,US,24.2.197.91,unknown,Lavender Haze,Taylor Swift,Midnights,spotify:track:5jQI2r1RdgtuT8S3iG8zFC,,,,clickrow,trackdone,False,0.0,False,1673301677,False,5jQI2r1RdgtuT8S3iG8zFC
14403,2022-10-30 19:44:56+00:00,sir_frankster,ios,202395,US,107.127.45.161,unknown,Lavender Haze,Taylor Swift,Midnights,spotify:track:5E36pd9opG8oT1GkKYv7qz,,,,playbtn,trackdone,True,0.0,False,1667158895,False,5E36pd9opG8oT1GkKYv7qz
12440,2022-10-23 20:57:35+00:00,sir_frankster,ios,202395,US,166.196.106.67,unknown,Lavender Haze,Taylor Swift,Midnights,spotify:track:5jQI2r1RdgtuT8S3iG8zFC,,,,trackdone,trackdone,True,0.0,False,1666558452,False,5jQI2r1RdgtuT8S3iG8zFC
6055,2023-03-19 17:27:37+00:00,sir_frankster,ios,202395,US,107.115.20.162,unknown,Lavender Haze,Taylor Swift,Midnights,spotify:track:5jQI2r1RdgtuT8S3iG8zFC,,,,fwdbtn,trackdone,True,0.0,False,1679246657,False,5jQI2r1RdgtuT8S3iG8zFC
10227,2022-10-23 21:00:57+00:00,sir_frankster,ios,202395,US,166.196.106.67,unknown,Lavender Haze,Taylor Swift,Midnights,spotify:track:5E36pd9opG8oT1GkKYv7qz,,,,trackdone,trackdone,True,0.0,False,1666558655,False,5E36pd9opG8oT1GkKYv7qz
10204,2022-11-22 22:51:59+00:00,sir_frankster,ios,202395,US,107.122.192.162,unknown,Lavender Haze,Taylor Swift,Midnights,spotify:track:4g2c7NoTWAOSYDy44l9nub,,,,trackdone,trackdone,True,0.0,False,1669157316,False,4g2c7NoTWAOSYDy44l9nub
7264,2022-12-04 17:20:06+00:00,sir_frankster,ios,202340,US,107.122.192.162,unknown,One Day,Tate McRae,One Day,spotify:track:4Ey0LK1HzksUqm9JLzzKuD,,,,fwdbtn,trackdone,True,0.0,False,1670174204,False,4Ey0LK1HzksUqm9JLzzKuD
10911,2022-12-27 02:49:13+00:00,sir_frankster,ios,202170,US,24.2.197.91,unknown,Vincent,Don McLean,American Pie,spotify:track:0VNzEY1G4GLqcNx5qaaTl6,,,,trackdone,logout,False,0.0,False,1672106324,False,0VNzEY1G4GLqcNx5qaaTl6
4033,2023-02-20 16:09:23+00:00,sir_frankster,osx,202066,US,24.2.197.91,unknown,Party In The U.S.A.,Miley Cyrus,The Time Of Our Lives,spotify:track:5Q0Nhxo0l2bP3pNjpGJwV1,,,,trackdone,trackdone,False,0.0,False,1676909161,False,5Q0Nhxo0l2bP3pNjpGJwV1
11580,2023-02-22 23:52:41+00:00,sir_frankster,osx,201933,US,24.2.197.91,unknown,Can't Help Falling In Love,Kina Grannis,Crazy Rich Asians (Original Motion Picture Soundtrack),spotify:track:6lfxq3CG4xtTiEg7opyCyx,,,,clickrow,trackdone,False,0.0,False,1677109760,False,6lfxq3CG4xtTiEg7opyCyx
8043,2023-02-20 14:09:06+00:00,sir_frankster,osx,201640,US,24.2.197.91,unknown,Big And Chunky,will.i.am,Madagascar: Escape 2 Africa,spotify:track:5wA5mA9v9lPxAaSg1FagG6,,,,trackdone,trackdone,False,0.0,False,1676901943,False,5wA5mA9v9lPxAaSg1FagG6
15992,2023-02-20 13:53:00+00:00,sir_frankster,osx,201466,US,24.2.197.91,unknown,Love Always Comes As A Surprise,Peter Asher,Madagascar 3: Europe's Most Wanted (Music From The Motion Picture),spotify:track:41V0xv9duWxKziGbAcgEGm,,,,trackdone,trackdone,False,0.0,False,1676900979,False,41V0xv9duWxKziGbAcgEGm
14064,2023-02-03 02:38:27+00:00,sir_frankster,osx,201373,US,24.2.197.91,unknown,She's Always a Woman,Billy Joel,The Stranger (Legacy Edition),spotify:track:5RgFlk1fcClZd0Y4SGYhqH,,,,clickrow,trackdone,False,0.0,False,1675391706,False,5RgFlk1fcClZd0Y4SGYhqH
15046,2022-11-19 15:48:59+00:00,sir_frankster,ios,201373,US,107.122.192.161,unknown,She's Always a Woman,Billy Joel,The Stranger (Legacy Edition),spotify:track:5RgFlk1fcClZd0Y4SGYhqH,,,,trackdone,trackdone,True,0.0,False,1668872733,False,5RgFlk1fcClZd0Y4SGYhqH
12414,2022-12-10 23:52:13+00:00,sir_frankster,osx,201373,US,24.2.197.91,unknown,She's Always a Woman,Billy Joel,The Stranger (Legacy Edition),spotify:track:5RgFlk1fcClZd0Y4SGYhqH,,,,clickrow,trackdone,False,0.0,False,1670716133,False,5RgFlk1fcClZd0Y4SGYhqH
918,2023-02-19 06:00:33+00:00,sir_frankster,osx,201373,US,24.2.197.91,unknown,She's Always a Woman,Billy Joel,The Stranger (Legacy Edition),spotify:track:5RgFlk1fcClZd0Y4SGYhqH,,,,clickrow,trackdone,False,0.0,False,1676786232,False,5RgFlk1fcClZd0Y4SGYhqH
12317,2023-02-07 02:10:48+00:00,sir_frankster,osx,201373,US,24.2.197.91,unknown,She's Always a Woman,Billy Joel,The Stranger (Legacy Edition),spotify:track:5RgFlk1fcClZd0Y4SGYhqH,,,,trackdone,trackdone,False,0.0,False,1675735647,False,5RgFlk1fcClZd0Y4SGYhqH
2069,2022-12-10 16:06:19+00:00,sir_frankster,osx,201373,US,24.2.197.91,unknown,She's Always a Woman,Billy Joel,The Stranger (Legacy Edition),spotify:track:5RgFlk1fcClZd0Y4SGYhqH,,,,clickrow,endplay,False,1.0,False,1670688179,False,5RgFlk1fcClZd0Y4SGYhqH
9145,2022-12-17 21:15:45+00:00,sir_frankster,ios,201373,US,107.122.189.123,unknown,She's Always a Woman,Billy Joel,The Stranger (Legacy Edition),spotify:track:5RgFlk1fcClZd0Y4SGYhqH,,,,trackdone,trackdone,True,0.0,False,1671311543,False,5RgFlk1fcClZd0Y4SGYhqH
9821,2023-03-29 20:25:43+00:00,sir_frankster,ios,201373,US,107.115.20.145,unknown,She's Always a Woman,Billy Joel,The Stranger (Legacy Edition),spotify:track:5RgFlk1fcClZd0Y4SGYhqH,,,,playbtn,trackdone,True,0.0,False,1680121343,False,5RgFlk1fcClZd0Y4SGYhqH
13700,2022-11-27 15:44:46+00:00,sir_frankster,ios,201373,US,107.122.189.123,unknown,She's Always a Woman,Billy Joel,The Stranger (Legacy Edition),spotify:track:5RgFlk1fcClZd0Y4SGYhqH,,,,trackdone,trackdone,False,0.0,False,1669563685,False,5RgFlk1fcClZd0Y4SGYhqH
15929,2022-11-24 12:17:21+00:00,sir_frankster,ios,201373,US,107.122.192.161,unknown,She's Always a Woman,Billy Joel,The Stranger (Legacy Edition),spotify:track:5RgFlk1fcClZd0Y4SGYhqH,,,,fwdbtn,trackdone,True,0.0,False,1669292040,False,5RgFlk1fcClZd0Y4SGYhqH
4250,2023-02-23 00:58:09+00:00,sir_frankster,osx,201160,US,24.2.197.91,unknown,To the Man Who Let Her Go,Tyler Shaw,Intuition,spotify:track:5PebmdoxWZkuaIzzWpiBMG,,,,trackdone,trackdone,False,0.0,False,1677113687,False,5PebmdoxWZkuaIzzWpiBMG
4968,2022-10-23 20:18:57+00:00,sir_frankster,ios,201106,US,166.196.106.67,unknown,Our Song,Taylor Swift,Taylor Swift,spotify:track:15DeqWWQB4dcEWzJg15VrN,,,,trackdone,trackdone,True,0.0,False,1666556136,False,15DeqWWQB4dcEWzJg15VrN
13262,2023-04-16 20:00:34+00:00,sir_frankster,osx,201080,US,24.2.197.91,unknown,Skinny Love,Birdy,Birdy,spotify:track:4RL77hMWUq35NYnPLXBpih,,,,trackdone,trackdone,False,0.0,False,1681675033,False,4RL77hMWUq35NYnPLXBpih
5733,2022-12-27 01:03:04+00:00,sir_frankster,ios,201000,US,107.127.45.83,unknown,Without You,Harry Nilsson,Nilsson Schmilsson,spotify:track:6MrILERJLA3Jcq0E9poZsp,,,,trackdone,trackdone,True,0.0,False,1672102783,False,6MrILERJLA3Jcq0E9poZsp
1497,2022-12-12 03:36:43+00:00,sir_frankster,osx,200813,US,24.2.197.91,unknown,Songbird - 2004 Remaster,Fleetwood Mac,Rumours,spotify:track:2JoUtztTqCN4ZhmbRDGPIL,,,,clickrow,trackdone,False,0.0,False,1670816004,False,2JoUtztTqCN4ZhmbRDGPIL
8071,2022-10-23 20:44:05+00:00,sir_frankster,ios,200690,US,166.196.106.67,unknown,Anti-Hero,Taylor Swift,Midnights,spotify:track:1BJWay8HsY5Tz8L28itkCk,,,,trackdone,trackdone,True,0.0,False,1666557645,False,1BJWay8HsY5Tz8L28itkCk
4546,2022-10-30 20:06:17+00:00,sir_frankster,ios,200690,US,107.127.45.161,unknown,Anti-Hero,Taylor Swift,Midnights,spotify:track:1BJWay8HsY5Tz8L28itkCk,,,,trackdone,trackdone,True,0.0,False,1667160177,False,1BJWay8HsY5Tz8L28itkCk
14448,2022-11-22 23:13:02+00:00,sir_frankster,ios,200690,US,107.122.192.162,unknown,Anti-Hero,Taylor Swift,Midnights,spotify:track:0V3wPSX9ygBnCm8psDIegu,,,,trackdone,trackdone,True,0.0,False,1669158582,False,0V3wPSX9ygBnCm8psDIegu
10168,2023-03-19 19:24:58+00:00,sir_frankster,ios,200690,US,107.115.20.162,unknown,Anti-Hero,Taylor Swift,Midnights,spotify:track:0V3wPSX9ygBnCm8psDIegu,,,,trackdone,trackdone,True,0.0,False,1679253697,False,0V3wPSX9ygBnCm8psDIegu
6434,2022-10-23 19:34:53+00:00,sir_frankster,ios,200690,US,166.196.106.67,unknown,Anti-Hero,Taylor Swift,Midnights,spotify:track:0V3wPSX9ygBnCm8psDIegu,,,,trackdone,trackdone,True,0.0,False,1666553491,False,0V3wPSX9ygBnCm8psDIegu
2993,2022-11-22 22:35:14+00:00,sir_frankster,ios,200690,US,107.122.192.162,unknown,Anti-Hero,Taylor Swift,Midnights,spotify:track:02Zkkf2zMkwRGQjZ7T4p8f,,,,trackdone,trackdone,True,0.0,False,1669156314,False,02Zkkf2zMkwRGQjZ7T4p8f
2388,2022-10-30 19:37:10+00:00,sir_frankster,ios,200690,US,107.127.45.161,unknown,Anti-Hero,Taylor Swift,Midnights,spotify:track:0V3wPSX9ygBnCm8psDIegu,,,,trackdone,trackdone,True,0.0,False,1667158430,False,0V3wPSX9ygBnCm8psDIegu
2818,2023-03-19 17:35:37+00:00,sir_frankster,ios,200690,US,107.115.20.162,unknown,Anti-Hero,Taylor Swift,Midnights,spotify:track:0V3wPSX9ygBnCm8psDIegu,,,,fwdbtn,trackdone,True,0.0,False,1679247138,False,0V3wPSX9ygBnCm8psDIegu
13034,2023-03-19 16:56:32+00:00,sir_frankster,ios,200690,US,107.115.20.162,unknown,Anti-Hero,Taylor Swift,Midnights,spotify:track:02Zkkf2zMkwRGQjZ7T4p8f,,,,playbtn,trackdone,True,0.0,False,1679244791,False,02Zkkf2zMkwRGQjZ7T4p8f
10311,2023-02-22 23:57:02+00:00,sir_frankster,osx,200556,US,24.2.197.91,unknown,Can't Help Falling In Love,Daniel Jang,"Violin Covers, Pt. VII",spotify:track:5rVTgdktkVZB9GC8xQsFj7,,,,trackdone,trackdone,False,0.0,False,1677110022,False,5rVTgdktkVZB9GC8xQsFj7
10440,2023-02-20 13:05:40+00:00,sir_frankster,osx,200066,US,24.2.197.91,unknown,All Star,Smash Mouth,Shrek,spotify:track:2P1ZqQq8rQtmV7BLZ0Junn,,,,trackdone,trackdone,False,0.0,False,1676898140,False,2P1ZqQq8rQtmV7BLZ0Junn
5312,2023-04-18 00:59:36+00:00,sir_frankster,ios,200059,US,24.2.197.91,unknown,I Wouldn't Mind,He Is We,Fall out of Line,spotify:track:6fuA28tFxMmsx7bmB1bsw4,,,,trackdone,trackdone,True,0.0,False,1681779376,False,6fuA28tFxMmsx7bmB1bsw4
15185,2023-03-07 01:31:03+00:00,sir_frankster,osx,200059,US,24.2.197.91,unknown,I Wouldn't Mind,He Is We,Fall out of Line,spotify:track:6fuA28tFxMmsx7bmB1bsw4,,,,clickrow,endplay,False,1.0,False,1678039375,False,6fuA28tFxMmsx7bmB1bsw4
8454,2023-04-12 19:14:16+00:00,sir_frankster,ios,200059,US,107.122.160.147,unknown,I Wouldn't Mind,He Is We,Fall out of Line,spotify:track:6fuA28tFxMmsx7bmB1bsw4,,,,fwdbtn,trackdone,True,0.0,False,1681326658,False,6fuA28tFxMmsx7bmB1bsw4
4324,2023-03-30 18:16:34+00:00,sir_frankster,ios,200059,US,107.115.20.146,unknown,I Wouldn't Mind,He Is We,Fall out of Line,spotify:track:6fuA28tFxMmsx7bmB1bsw4,,,,fwdbtn,trackdone,True,0.0,False,1680199686,False,6fuA28tFxMmsx7bmB1bsw4
9491,2023-02-16 19:47:56+00:00,sir_frankster,ios,200059,US,166.198.24.68,unknown,,,,,,,,trackdone,endplay,False,1.0,False,1676576432,False,
4206,2023-03-07 01:38:06+00:00,sir_frankster,osx,200059,US,24.2.197.91,unknown,I Wouldn't Mind,He Is We,Fall out of Line,spotify:track:6fuA28tFxMmsx7bmB1bsw4,,,,clickrow,trackdone,False,0.0,False,1678152887,False,6fuA28tFxMmsx7bmB1bsw4
10300,2023-04-01 17:17:41+00:00,sir_frankster,ios,200059,US,24.2.197.91,unknown,I Wouldn't Mind,He Is We,Fall out of Line,spotify:track:6fuA28tFxMmsx7bmB1bsw4,,,,trackdone,trackdone,True,0.0,False,1680369261,False,6fuA28tFxMmsx7bmB1bsw4
593,2023-02-23 06:30:21+00:00,sir_frankster,osx,199866,US,24.2.197.91,unknown,Cowboy Take Me Away - Instrumental,Guitar Tribute Players,Acoustic Tribute to Dixie Chicks,spotify:track:5HlwttV3gvOOF7rBqmTRZN,,,,trackdone,trackdone,False,0.0,False,1677133621,False,5HlwttV3gvOOF7rBqmTRZN
16169,2023-04-07 22:35:06+00:00,sir_frankster,ios,199760,US,107.115.20.146,unknown,I'm Stone In Love With You,The Stylistics,The Best Of The Stylistics and More 30th Anniversary Edition,spotify:track:54bh3rnW7Klh29FJ27cxZa,,,,trackdone,trackdone,True,0.0,False,1680906706,False,54bh3rnW7Klh29FJ27cxZa
6583,2022-11-23 13:05:55+00:00,sir_frankster,windows,199493,US,73.160.46.118,unknown,Landslide,Fleetwood Mac,Fleetwood Mac,spotify:track:5ihS6UUlyQAfmp48eSkxuQ,,,,trackdone,trackdone,False,0.0,False,1669208555,False,5ihS6UUlyQAfmp48eSkxuQ
722,2023-01-07 00:12:06+00:00,sir_frankster,ios,199493,US,107.127.42.50,unknown,Landslide,Fleetwood Mac,Fleetwood Mac,spotify:track:5ihS6UUlyQAfmp48eSkxuQ,,,,trackdone,trackdone,False,0.0,False,1673050126,False,5ihS6UUlyQAfmp48eSkxuQ
11839,2023-04-01 18:57:46+00:00,sir_frankster,ios,199493,US,24.2.197.91,unknown,Landslide,Fleetwood Mac,Fleetwood Mac,spotify:track:5ihS6UUlyQAfmp48eSkxuQ,,,,trackdone,trackdone,True,0.0,False,1680375267,False,5ihS6UUlyQAfmp48eSkxuQ
10477,2023-02-23 01:18:22+00:00,sir_frankster,osx,199403,US,24.2.197.91,unknown,Falling like the Stars - Acoustic,Amber Leigh Irish,"Unplugged Acoustic, Vol. 4",spotify:track:59ZoqnXZUghkEqlkNRW77h,,,,trackdone,trackdone,False,0.0,False,1677114903,False,59ZoqnXZUghkEqlkNRW77h
7827,2023-02-20 13:28:19+00:00,sir_frankster,osx,198760,US,24.2.197.91,unknown,The Snail Is Fast,V12,Turbo,spotify:track:2xUJuCA9W6zSSNzNIGQ2AP,,,,trackdone,trackdone,False,0.0,False,1676899500,False,2xUJuCA9W6zSSNzNIGQ2AP
14740,2023-04-06 21:21:23+00:00,sir_frankster,ios,197880,US,107.115.20.146,unknown,Miserable At Best,Mayday Parade,A Lesson In Romantics,spotify:track:1ONoPkp5XIuw3tZ1GzrNKZ,,,,appload,unexpected-exit-while-paused,True,0.0,False,1680815881,False,1ONoPkp5XIuw3tZ1GzrNKZ
12366,2023-04-07 22:49:04+00:00,sir_frankster,ios,197821,US,107.115.20.146,unknown,Come Over,Noah Kahan,Stick Season,spotify:track:2NmaDAnnP9zspaHLc5aSjb,,,,playbtn,trackdone,True,0.0,False,1680907548,False,2NmaDAnnP9zspaHLc5aSjb
8228,2023-01-24 04:24:49+00:00,sir_frankster,osx,197821,US,24.2.197.91,unknown,Come Over,Noah Kahan,Stick Season,spotify:track:2NmaDAnnP9zspaHLc5aSjb,,,,clickrow,trackdone,False,0.0,False,1674534092,False,2NmaDAnnP9zspaHLc5aSjb
11668,2023-03-18 22:02:39+00:00,sir_frankster,ios,197821,US,107.115.17.123,unknown,Come Over,Noah Kahan,Stick Season,spotify:track:2NmaDAnnP9zspaHLc5aSjb,,,,trackdone,trackdone,True,0.0,False,1679176761,False,2NmaDAnnP9zspaHLc5aSjb
8437,2023-03-24 22:00:23+00:00,sir_frankster,ios,197821,US,107.115.20.147,unknown,Come Over,Noah Kahan,Stick Season,spotify:track:2NmaDAnnP9zspaHLc5aSjb,,,,trackdone,trackdone,True,0.0,False,1679695026,False,2NmaDAnnP9zspaHLc5aSjb
13882,2023-03-28 03:43:48+00:00,sir_frankster,osx,197821,US,24.2.197.91,unknown,Come Over,Noah Kahan,Stick Season,spotify:track:2NmaDAnnP9zspaHLc5aSjb,,,,trackdone,trackdone,False,0.0,False,1679974821,False,2NmaDAnnP9zspaHLc5aSjb
15840,2023-03-19 18:59:49+00:00,sir_frankster,ios,197821,US,107.115.20.162,unknown,Come Over,Noah Kahan,Stick Season,spotify:track:2NmaDAnnP9zspaHLc5aSjb,,,,playbtn,trackdone,True,0.0,False,1679252192,False,2NmaDAnnP9zspaHLc5aSjb
3142,2023-02-19 22:05:57+00:00,sir_frankster,ios,197821,US,166.198.21.52,unknown,Come Over,Noah Kahan,Stick Season,spotify:track:2NmaDAnnP9zspaHLc5aSjb,,,,trackdone,trackdone,True,0.0,False,1676844160,False,2NmaDAnnP9zspaHLc5aSjb
2882,2023-03-31 01:27:59+00:00,sir_frankster,ios,197821,US,24.2.197.91,unknown,Come Over,Noah Kahan,Stick Season,spotify:track:2NmaDAnnP9zspaHLc5aSjb,,,,fwdbtn,trackdone,True,0.0,False,1680225883,False,2NmaDAnnP9zspaHLc5aSjb
7673,2023-03-18 21:50:12+00:00,sir_frankster,ios,197746,US,107.115.17.123,unknown,Snowbank Blues,The Backseat Lovers,Waiting to Spill,spotify:track:3SsGrCb1eaSpGhRDqPaTln,,,,trackdone,trackdone,True,0.0,False,1679176015,False,3SsGrCb1eaSpGhRDqPaTln
5088,2023-02-20 14:42:27+00:00,sir_frankster,osx,197253,US,24.2.197.91,unknown,They Don't Know,Ariana Grande,TROLLS (Original Motion Picture Soundtrack),spotify:track:1w1kzejjmiMhdWAOecgo4l,,,,trackdone,trackdone,False,0.0,False,1676903949,False,1w1kzejjmiMhdWAOecgo4l
1472,2023-04-07 22:25:56+00:00,sir_frankster,ios,196783,US,107.115.20.146,unknown,Can't Give You Anything (But My Love),The Stylistics,Thank You Baby,spotify:track:0VIItQF40bAL6cEJSQmpvx,,,,trackdone,trackdone,True,0.0,False,1680906159,False,0VIItQF40bAL6cEJSQmpvx
2553,2022-12-17 21:19:50+00:00,sir_frankster,ios,196283,US,107.122.189.123,unknown,The Way We Were,Barbra Streisand,The Way We Were,spotify:track:1vZTgn4JXWMahR8r99ug5H,,,,trackdone,fwdbtn,True,1.0,False,1671311792,False,1vZTgn4JXWMahR8r99ug5H
11209,2023-04-16 18:22:46+00:00,sir_frankster,osx,196280,US,24.2.197.91,unknown,Bubbly,Colbie Caillat,Coco,spotify:track:0rFOs9paloAvEtzwDX1Kmc,,,,trackdone,trackdone,False,0.0,False,1681669170,False,0rFOs9paloAvEtzwDX1Kmc
1138,2023-02-23 00:54:46+00:00,sir_frankster,osx,195634,US,24.2.197.91,unknown,I Knew I Loved You - Acoustic Piano,Mateo Oxley,I Knew I Loved You,spotify:track:7pDrnL68UfpdFHgyMdcvN6,,,,trackdone,trackdone,False,0.0,False,1677113491,False,7pDrnL68UfpdFHgyMdcvN6
8593,2023-03-17 22:16:08+00:00,sir_frankster,ios,195525,US,107.115.20.162,unknown,She's Always a Woman,Billy Joel,The Stranger (Legacy Edition),spotify:track:5RgFlk1fcClZd0Y4SGYhqH,,,,trackdone,endplay,True,1.0,False,1679091171,False,5RgFlk1fcClZd0Y4SGYhqH
15956,2023-02-14 19:24:45+00:00,sir_frankster,ios,195493,US,166.198.24.68,unknown,You And Me,Lifehouse,Lifehouse,spotify:track:0815caqt2Lytro5EIzMufT,,,,fwdbtn,trackdone,True,0.0,False,1676402491,False,0815caqt2Lytro5EIzMufT
4682,2023-04-16 18:14:28+00:00,sir_frankster,osx,195493,US,24.2.197.91,unknown,You And Me,Lifehouse,Lifehouse,spotify:track:0815caqt2Lytro5EIzMufT,,,,trackdone,trackdone,False,0.0,False,1681668672,False,0815caqt2Lytro5EIzMufT
15312,2022-12-12 04:57:39+00:00,sir_frankster,osx,195066,US,24.2.197.91,unknown,Longer,Dan Fogelberg,Phoenix,spotify:track:56ilrbKJF2bph5W6eZaM5E,,,,trackdone,trackdone,False,0.0,False,1670820864,False,56ilrbKJF2bph5W6eZaM5E
16186,2023-04-15 23:31:15+00:00,sir_frankster,ios,194416,US,107.115.18.38,unknown,Homesick,Noah Kahan,Stick Season,spotify:track:0jkzxxDG8z3Y5OmfNl1VM0,,,,playbtn,trackdone,True,0.0,False,1681601282,False,0jkzxxDG8z3Y5OmfNl1VM0
9125,2023-03-28 00:32:44+00:00,sir_frankster,ios,194228,US,107.115.20.145,unknown,Therapy,All Time Low,Nothing Personal (Deluxe Version),spotify:track:371Tb0eNfpjpSqggjcLv8c,,,,appload,trackdone,True,0.0,False,1679963370,False,371Tb0eNfpjpSqggjcLv8c
2481,2023-01-09 22:21:10+00:00,sir_frankster,osx,194206,US,24.2.197.91,unknown,"You're On Your Own, Kid",Taylor Swift,Midnights,spotify:track:4D7BCuvgdJlYvlX5WlN54t,,,,trackdone,trackdone,False,0.0,False,1673302676,False,4D7BCuvgdJlYvlX5WlN54t
192,2023-03-17 22:58:47+00:00,sir_frankster,ios,194206,US,107.115.20.162,unknown,"You're On Your Own, Kid",Taylor Swift,Midnights,spotify:track:7gVWKBcfIW93YxNBi3ApIE,,,,trackdone,trackdone,True,0.0,False,1679093732,False,7gVWKBcfIW93YxNBi3ApIE
288,2023-03-17 23:56:39+00:00,sir_frankster,ios,194206,US,107.115.20.162,unknown,"You're On Your Own, Kid",Taylor Swift,Midnights,spotify:track:4D7BCuvgdJlYvlX5WlN54t,,,,fwdbtn,trackdone,True,0.0,False,1679097205,False,4D7BCuvgdJlYvlX5WlN54t
9285,2022-10-23 20:04:29+00:00,sir_frankster,ios,194206,US,166.196.106.67,unknown,"You're On Your Own, Kid",Taylor Swift,Midnights,spotify:track:4D7BCuvgdJlYvlX5WlN54t,,,,trackdone,trackdone,True,0.0,False,1666555275,False,4D7BCuvgdJlYvlX5WlN54t
3455,2023-03-17 23:59:53+00:00,sir_frankster,ios,194165,US,107.115.20.162,unknown,Bejeweled,Taylor Swift,Midnights,spotify:track:3qoftcUZaUOncvIYjFSPdE,,,,trackdone,trackdone,True,0.0,False,1679097399,False,3qoftcUZaUOncvIYjFSPdE
776,2022-10-30 19:53:50+00:00,sir_frankster,ios,194165,US,107.127.45.161,unknown,Bejeweled,Taylor Swift,Midnights,spotify:track:5eZin4PL4EZpemG7Vi6Qvq,,,,trackdone,trackdone,True,0.0,False,1667159435,False,5eZin4PL4EZpemG7Vi6Qvq
5158,2022-10-28 23:26:39+00:00,sir_frankster,ios,193499,US,107.127.45.161,unknown,Paris,Taylor Swift,Midnights,spotify:track:7712gjoih4QoDbXpljEk21,,,,trackdone,unexpected-exit-while-paused,True,0.0,False,1666999404,False,7712gjoih4QoDbXpljEk21
5229,2023-01-07 00:51:22+00:00,sir_frankster,ios,193440,US,107.127.42.50,unknown,Can't Smile Without You,Barry Manilow,Even Now,spotify:track:7qUTZEf6bgiApJEXpMAH5y,,,,trackdone,trackdone,False,0.0,False,1673052488,False,7qUTZEf6bgiApJEXpMAH5y
15900,2022-11-27 04:33:54+00:00,sir_frankster,ios,192200,US,107.122.192.162,unknown,Make It with You,Bread,On the Waters,spotify:track:7wWw7hBmErNg9u5w6Xx0vy,,,,trackdone,trackdone,True,0.0,False,1669523441,False,7wWw7hBmErNg9u5w6Xx0vy
15289,2023-02-19 07:28:16+00:00,sir_frankster,osx,192200,US,24.2.197.91,unknown,Make It with You,Bread,On the Waters,spotify:track:7wWw7hBmErNg9u5w6Xx0vy,,,,trackdone,trackdone,False,0.0,False,1676791503,False,7wWw7hBmErNg9u5w6Xx0vy
206,2022-12-22 14:44:20+00:00,sir_frankster,ios,192200,US,107.122.192.130,unknown,Make It with You,Bread,On the Waters,spotify:track:7wWw7hBmErNg9u5w6Xx0vy,,,,trackdone,trackdone,True,0.0,False,1671720067,False,7wWw7hBmErNg9u5w6Xx0vy
9235,2022-12-17 22:09:01+00:00,sir_frankster,ios,192200,US,107.122.189.123,unknown,Make It with You,Bread,On the Waters,spotify:track:7wWw7hBmErNg9u5w6Xx0vy,,,,trackdone,trackdone,True,0.0,False,1671314749,False,7wWw7hBmErNg9u5w6Xx0vy
