,ts,username,platform,ms_played,conn_country,ip_addr_decrypted,user_agent_decrypted,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
7099,2022-12-18T19:49:09Z,sir_frankster,ios,234666,US,107.122.192.162,unknown,Daniel,Elton John,Don't Shoot Me I'm Only The Piano Player,spotify:track:1BvJmtaXsqtH438BcDPeBb,,,,trackdone,trackdone,True,0.0,False,1671392715,False
7100,2022-03-07T13:21:55Z,sir_frankster,Windows 10 (10.0.19044; x64),447360,US,67.80.109.157,unknown,The Bells Of Notre Dame,Patrick Page,The Hunchback of Notre Dame (Studio Cast Recording),spotify:track:1uAhTeLvz36fyazlBuPFvg,,,,trackdone,trackdone,False,,False,1646658864020,False
7101,2018-04-04T12:41:21Z,sir_frankster,OS X 10.13.3 [x86 8],352186,US,128.235.250.32,unknown,Enchanted,Taylor Swift,Speak Now,spotify:track:10eBRyImhfqVvkiVEGf0N0,,,,clickrow,trackdone,False,,False,1522845332780,False
7102,2015-01-27T06:00:40Z,sir_frankster,"iOS 8.1 (iPod5,1)",3854,US,96.25.209.201,unknown,Take Me to Church,Hozier,Hozier,spotify:track:0aOluBqXYd0rFSCsgDyAWX,,,,,,False,1.0,False,0,False
7103,2019-04-29T15:54:52Z,sir_frankster,OS X 10.14.4 [x86 8],6257,US,128.235.250.32,unknown,Migraine,Moonstar88,Todo Combo,spotify:track:7sW3f7PqDV7BQ7qqeVBJIA,,,,clickrow,fwdbtn,True,,False,1556553285274,False
7104,2021-06-09T15:19:13Z,sir_frankster,OS X 11.4.0 [x86 4],163586,US,24.146.204.40,unknown,"1 step forward, 3 steps back",Olivia Rodrigo,SOUR,spotify:track:4wcBRRpIfesgcyUtis7PEg,,,,trackdone,trackdone,False,,False,1623251788884,False
7105,2021-04-24T17:49:14Z,sir_frankster,"iOS 14.4.2 (iPhone13,1)",17995,US,107.127.45.1,unknown,Whole Lotta Love - 1990 Remaster,Led Zeppelin,Led Zeppelin II,spotify:track:0hCB0YR03f6AmQaHbwWDe8,,,,remote,endplay,True,,False,1619286535874,False
7106,2019-04-24T01:31:33Z,sir_frankster,OS X 10.14.3 [x86 8],215333,US,130.68.183.13,unknown,So Yesterday,Hilary Duff,Metamorphosis,spotify:track:0J1Wfjo9H3R62yaCuuNDZX,,,,trackdone,trackdone,True,,False,1556069277622,False
7107,2022-06-25T23:56:55Z,sir_frankster,"iOS 15.4.1 (iPhone13,1)",198533,US,107.122.160.82,unknown,Death By A Thousand Cuts,Taylor Swift,Lover,spotify:track:2dgFqt3w9xIQRjhPtwNk3D,,,,trackdone,trackdone,True,,False,1656201215586,False
7108,2021-03-29T20:44:55Z,sir_frankster,Windows 10 (10.0.19042; x64),17818,US,76.169.238.55,unknown,The Show Must Go On - Remastered 2011,Queen,Innuendo,spotify:track:3hU637WcAGM5ubSqeaTme5,,,,trackdone,endplay,False,,False,1617050675275,False
7109,2018-02-01T18:18:01Z,sir_frankster,OS X 10.13.1 [x86 8],21132,US,128.235.250.32,unknown,Look at My Truck,Chase Rice,Ignite the Night (Party Edition),spotify:track:3nd43CEbT11MUQVIh7GGiL,,,,trackdone,endplay,False,,False,1517509058540,False
7110,2021-08-26T01:05:03Z,sir_frankster,"iOS 14.7.1 (iPhone13,1)",246020,US,107.127.45.114,unknown,The Greatest Showman Medley: The Greatest Show / A Million Dreams / Never Enough / Rewrite the Stars / This Is Me,Anthem Lights,"We Got You Covered, Vol. 3",spotify:track:2SeDMCh42CfY97ZUV3jH27,,,,trackdone,trackdone,True,,False,1629939656115,False
7111,2015-08-23T15:38:00Z,sir_frankster,"iOS 8.4.1 (iPod5,1)",187920,US,50.153.116.37,unknown,Nothing Lasts Forever,Maroon 5,It Won't Be Soon Before Long.,spotify:track:6zaKzSQwWtxqAvBvoubEWo,,,,trackdone,trackdone,True,0.0,False,0,False
7112,2020-05-01T01:59:27Z,sir_frankster,OS X 10.15.4 [x86 4],281960,US,100.8.116.86,unknown,Video Games,Lana Del Rey,Born To Die - The Paradise Edition,spotify:track:24jvD83UgLmrdGjhWTFslY,,,,trackdone,trackdone,False,,False,1588298085085,False
7113,2018-10-08T13:19:35Z,sir_frankster,OS X 10.13.6 [x86 8],272213,US,128.235.250.32,unknown,Nothing,The Script,Science & Faith,spotify:track:0c3yfC8zMRJGvmqphczhZb,,,,trackdone,trackdone,True,,False,1539004501950,False
7114,2020-06-02T17:10:25Z,sir_frankster,"iOS 13.4.1 (iPhone10,1)",160349,US,100.8.116.86,unknown,Days In The Sun,Adam Mitchell,Beauty and the Beast,spotify:track:2ppkGKabWsSgNV4fvOldQb,,,,trackerror,trackdone,True,,False,1591117664591,False
7115,2018-09-27T14:16:56Z,sir_frankster,"iOS 11.4.1 (iPhone8,1)",222773,US,128.235.13.32,unknown,If I Die Young,The Band Perry,The Band Perry,spotify:track:4u26EevCNXMhlvE1xFBJwX,,,,trackdone,trackdone,True,,False,1538057592337,False
7116,2021-09-24T23:25:10Z,sir_frankster,"iOS 14.7.1 (iPhone13,1)",202826,US,107.126.43.210,unknown,enough for you,Olivia Rodrigo,SOUR,spotify:track:2TOzTqQXNmR2zDJXihjZ2e,,,,trackdone,trackdone,True,,False,1632525706861,False
7117,2019-05-24T05:15:32Z,sir_frankster,OS X 10.14.4 [x86 8],119129,US,100.8.116.86,unknown,Fly Me To The Moon (In Other Words),Frank Sinatra,Sinatra/Basie: The Complete Reprise Studio Recordings,spotify:track:5b7OgznPJJr1vHNYGyvxau,,,,clickrow,endplay,True,,False,1558674812435,False
7118,2021-05-22T14:28:31Z,sir_frankster,"iOS 14.4.2 (iPhone13,1)",161169,US,107.115.20.178,unknown,Hellfire (The Hunchback of Notre Dame),Peter Hollens,Hellfire (The Hunchback of Notre Dame),spotify:track:4GDxtMbcEZRuf13xclYivg,,,,clickrow,endplay,False,,False,1621693550205,False
7119,2015-07-10T20:40:47Z,sir_frankster,"iOS 8.3 (iPod5,1)",4365,US,96.25.209.201,unknown,What I Like About You - Studio Mix,5 Seconds of Summer,LIVESOS,spotify:track:5ah7kcnR5jt5pA42Xp7dZV,,,,clickrow,fwdbtn,True,1.0,False,0,False
7120,2019-02-12T22:16:51Z,sir_frankster,OS X 10.14.2 [x86 8],223733,US,174.57.151.39,unknown,Talk Dirty To Me,Poison,Look What The Cat Dragged In - 20th Anniversary Edition,spotify:track:08QP0rwnQSbbpGRIuXfrAY,,,,trackdone,trackdone,False,,False,1550009586521,False
7121,2020-12-02T19:39:58Z,sir_frankster,web_player windows 10;chrome 86.0.4240.198;desktop,199931,US,108.53.217.176,"Mozilla%2F5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit%2F537.36%20(KHTML,%20like%20Gecko)%20Chrome%2F86.0.4240.198%20Safari%2F537.36",Paper Planes,Elina,Paper Planes,spotify:track:5GzgEC6pWf1USZsCtkG8yC,,,,trackdone,trackdone,False,,False,0,False
7122,2020-04-18T23:32:39Z,sir_frankster,"iOS 13.3.1 (iPhone10,1)",1602,US,100.8.116.86,unknown,If Ever You're in My Arms Again,Peabo Bryson,Fun Mom Dinner (Original Motion Picture Soundtrack),spotify:track:6ucfemTqUh5NjU161g4LtV,,,,fwdbtn,fwdbtn,False,,False,1587252757490,False
7123,2019-04-12T03:56:44Z,sir_frankster,OS X 10.14.3 [x86 8],1039,US,100.8.96.120,unknown,Big Jet Plane,Angus & Julia Stone,Down The Way,spotify:track:5Z1U0knfYnsfvZycgDeOiC,,,,clickrow,endplay,True,,False,1555041402638,False
7124,2023-03-18T21:59:20Z,sir_frankster,ios,256871,US,107.115.17.123,unknown,New Perspective,Noah Kahan,Stick Season,spotify:track:1M39ETXmej4g9EMSeXPUgj,,,,trackdone,trackdone,True,0.0,False,1679176503,False
7125,2018-02-16T14:42:30Z,sir_frankster,"iOS 11.2.5 (iPhone6,1)",185600,US,173.124.31.193,unknown,Fall For You,Secondhand Serenade,A Twist In My Story,spotify:track:7lWF2mVr1KKbVnaT2nSlPo,,,,trackdone,trackdone,True,,False,1518791964509,False
7126,2020-06-27T17:44:18Z,sir_frankster,OS X 10.15.4 [x86 4],161038,US,192.187.63.208,unknown,Annie's Song,John Denver,Back Home Again,spotify:track:4J0DbyODwZJcmIAiTSJfMF,,,,trackdone,endplay,False,,False,1593278134167,False
7127,2021-09-25T01:48:21Z,sir_frankster,"iOS 14.7.1 (iPhone13,1)",210714,US,107.126.43.209,unknown,Fields of Gold,Drew Holcomb,You and Me,spotify:track:6jIGDfXLDvw4MRbOxKnYsH,,,,trackdone,trackdone,True,,False,1632534289412,False
7128,2020-01-29T13:20:07Z,sir_frankster,"iOS 13.3 (iPhone10,1)",202560,US,99.203.24.250,unknown,"3 Romances, Op. 28: II. Romanze in F-Sharp Major",Robert Schumann,Top 50 Most Popular Classical Piano,spotify:track:5ebOgNjbJcZtjSOjcgKNCV,,,,trackdone,trackdone,True,,False,1580303803542,False
7129,2018-10-09T22:04:35Z,sir_frankster,OS X 10.13.6 [x86 8],288946,US,128.235.250.32,unknown,You Are Loved (Don't Give Up),Josh Groban,Awake,spotify:track:4ETPEEP8uDsD66ooEINjHK,,,,trackdone,trackdone,False,,False,1539122385181,False
7130,2020-10-30T19:25:30Z,sir_frankster,Windows 10 (10.0.18362; x64; AppX),279413,US,108.53.217.176,unknown,Has Anyone Ever Written Anything for You,Stevie Nicks,Rock a Little,spotify:track:1PAnGhRo2tHpM2DNibEEe6,,,,trackdone,trackdone,False,,False,1604085648333,False
7131,2019-03-25T13:12:58Z,sir_frankster,"iOS 12.1.2 (iPhone8,1)",127666,US,66.87.84.89,unknown,We Can't Stop - Acoustic,Halloran & Kate,We Can't Stop,spotify:track:2nYRexPm8vndayCOHgbovU,,,,trackdone,logout,False,,False,1553519437855,False
7132,2021-01-27T12:29:21Z,sir_frankster,"iOS 14.3 (iPhone13,1)",183040,US,108.53.217.176,unknown,Moon River,Liz Callaway,The Beat Goes On,spotify:track:5MMUvZ3SVzluFDPz2nhjYo,,,,fwdbtn,trackdone,True,,False,1611750379190,False
7133,2018-03-07T18:36:39Z,sir_frankster,OS X 10.13.1 [x86 8],226330,US,98.109.12.111,unknown,Sad Song (feat. Elena Coats),We The Kings,Somewhere Somehow,spotify:track:05CrK6Q5VGtfPDtyQFJ4Kf,,,,trackdone,trackdone,False,,False,1520447572125,False
7134,2022-10-01T17:30:19Z,sir_frankster,OS X 11.4.0 [arm 2],202340,US,24.2.197.91,unknown,One Day,Tate McRae,One Day,spotify:track:4Ey0LK1HzksUqm9JLzzKuD,,,,trackdone,trackdone,False,,False,1664645215773,False
7135,2021-05-19T23:53:25Z,sir_frankster,Windows 10 (10.0.19042; x64),290573,US,108.53.217.176,unknown,Just the Way You Are,Billy Joel,The Stranger (Legacy Edition),spotify:track:49MHCPzvMLXhRjDantBMVH,,,,trackdone,trackdone,False,,False,1621468114567,False
7136,2022-12-17T08:55:06Z,sir_frankster,osx,219893,US,24.2.197.91,unknown,Your Love Is King,Sade,The Best of Sade,spotify:track:7erXAfnatmoUow8DnbseOY,,,,trackdone,trackdone,False,0.0,False,1671267086,False
7137,2015-04-27T02:52:02Z,sir_frankster,"iOS 8.2 (iPod5,1)",182173,US,96.25.209.201,unknown,The Best Day Ever,Spongebob Squarepants,The SpongeBob SquarePants Movie-Music From The Movie and More,spotify:track:3L3dVggx061Wx5y4d2L0mQ,,,,trackdone,trackdone,False,0.0,False,0,False
7138,2021-08-29T22:55:38Z,sir_frankster,"iOS 14.7.1 (iPhone13,1)",1561996,US,107.127.45.18,unknown,,,,,Why Mexico Is Suing U.S. Gunmakers,The Daily,spotify:episode:3PeCOp21R8p1phmiirfPNj,clickrow,endplay,False,,False,1630275965886,False
7139,2021-09-26T00:13:28Z,sir_frankster,"iOS 14.7.1 (iPhone13,1)",70363,US,107.126.43.209,unknown,You (Wedding Song),Jason Cassidy,Keep It Country,spotify:track:3wCA4Q9o1jFc2JRl6F4uN7,,,,trackdone,unexpected-exit-while-paused,True,,False,1632578651672,False
7140,2019-05-24T04:23:11Z,sir_frankster,OS X 10.14.4 [x86 8],11735,US,100.8.116.86,unknown,Fuel to the Flame,Skeeter Davis,The Essential Skeeter Davis,spotify:track:2bLSN6KXHTwwach6zLOkC9,,,,trackdone,endplay,True,,False,1558671777820,False
7141,2021-09-24T18:21:11Z,sir_frankster,"iOS 14.7.1 (iPhone13,1)",187013,US,107.126.43.210,unknown,Heart of Gold - 2009 Remaster,Neil Young,Harvest,spotify:track:1Q1b8eVkUPGlpSArl8JAVw,,,,trackdone,trackdone,True,,False,1632502906542,False
7142,2017-12-16T02:11:55Z,sir_frankster,OS X 10.13.1 [x86 8],193018,US,130.68.183.7,unknown,Collide - Acoustic Version,Howie Day,Stop All the World Now (Special Edition),spotify:track:5rwq6R0Uq0BngM3rdmCeNg,,,,trackdone,logout,False,,False,1513363749343,False
7143,2022-05-01T19:17:26Z,sir_frankster,"iOS 15.4.1 (iPhone13,1)",248586,US,107.122.160.97,unknown,When I Look At You,Miley Cyrus,The Time Of Our Lives,spotify:track:7ywzEdEuVG1lsjsRCGJfLy,,,,trackdone,trackdone,True,,False,1651432397101,False
7144,2021-01-02T23:25:25Z,sir_frankster,Windows 10 (10.0.18363; x64; AppX),214706,US,108.53.217.176,unknown,willow,Taylor Swift,evermore,spotify:track:0lx2cLdOt3piJbcaXIV74f,,,,trackdone,trackdone,False,,False,1609629710326,False
7145,2017-11-02T13:02:12Z,sir_frankster,"iOS 11.0.3 (iPhone8,1)",201080,US,66.87.85.120,unknown,Skinny Love,Birdy,Birdy,spotify:track:4RL77hMWUq35NYnPLXBpih,,,,trackdone,trackdone,True,,False,1509627530311,False
7146,2021-10-20T07:46:03Z,sir_frankster,"iOS 12.0.1 (iPhone6,1)",164672,US,24.146.205.242,unknown,Class of 2018 Medley: I Will Remember You / See You Again / Time of My Life / Forever Young / Good Riddance (Time of Your Life),Anthem Lights,"We Got You Covered, Vol. 3",spotify:track:3ENjlO1UbsfWGfcgxzxcwX,,,,trackdone,trackdone,False,,False,1634715797056,False
7147,2021-12-06T00:30:07Z,sir_frankster,"iOS 15.1.1 (iPhone13,1)",228932,US,107.127.42.4,unknown,Candle In The Wind - Remastered 2014,Elton John,Goodbye Yellow Brick Road,spotify:track:1L9fzw2pXprOqtemTwtxXF,,,,playbtn,trackdone,False,,False,1638750378203,False
7148,2015-01-27T21:13:05Z,sir_frankster,"iOS 8.1 (iPod5,1)",74189,US,96.25.209.201,unknown,Fall In Love,Phantogram,Fall In Love,spotify:track:73FCPll1CK0sklAt1VlmFc,,,,,,False,1.0,False,0,False
7149,2019-06-13T16:36:19Z,sir_frankster,OS X 10.14.5 [x86 8],106016,US,100.1.249.143,unknown,Shape Of My Heart,Sting,Ten Summoner's Tales,spotify:track:6CKoWCWAqEVWVjpeoJXyNH,,,,clickrow,endplay,True,,False,1560443673232,False
7150,2017-11-08T13:55:27Z,sir_frankster,"iOS 11.0.3 (iPhone8,1)",217613,US,66.87.85.0,unknown,Haunted - Acoustic Version,Taylor Swift,Speak Now,spotify:track:62rlxI6g2PNaWsHoiRryto,,,,clickrow,trackdone,True,,False,1510149108583,False
7151,2021-07-17T19:22:56Z,sir_frankster,"iOS 14.6 (iPhone13,1)",64087,US,107.115.44.82,unknown,Doin' Time,Lana Del Rey,Norman Fucking Rockwell!,spotify:track:0Oqc0kKFsQ6MhFOLBNZIGX,,,,clickrow,endplay,False,,False,1626549710537,False
7152,2018-05-01T19:56:29Z,sir_frankster,OS X 10.13.4 [x86 8],235266,US,73.215.121.100,unknown,Love Story,Taylor Swift,Fearless,spotify:track:1vrd6UOGamcKNGnSHJQlSt,,,,trackdone,trackdone,False,,False,1525204353138,False
7153,2022-12-17T08:46:04Z,sir_frankster,osx,391000,US,24.2.197.91,unknown,Woman In Chains,Tears For Fears,The Seeds Of Love,spotify:track:5jmwL2MniQj9ldptIm1h1B,,,,trackdone,trackdone,False,0.0,False,1671266373,False
7154,2021-06-03T00:42:12Z,sir_frankster,OS X 11.4.0 [x86 4],182360,US,24.146.204.40,unknown,Can't Help Falling in Love,Elvis Presley,Blue Hawaii,spotify:track:44AyOl4qVkzS48vBsbNXaC,,,,trackdone,trackdone,False,,False,1622680749432,False
7155,2019-09-03T19:08:38Z,sir_frankster,"iOS 12.3.1 (iPhone8,1)",16969,US,128.235.250.32,unknown,All Along the Watchtower,Jimi Hendrix,Electric Ladyland,spotify:track:2aoo2jlRnM3A0NyLQqMN2f,,,,trackdone,unexpected-exit-while-paused,True,,False,1567523251143,False
7156,2023-03-24T20:51:08Z,sir_frankster,ios,187172,US,107.115.20.148,unknown,Still,Noah Kahan,Stick Season,spotify:track:10r6fXqVFUfARiEswa4wqV,,,,trackdone,trackdone,True,0.0,False,1679690881,False
7157,2021-03-11T16:49:26Z,sir_frankster,Windows 10 (10.0.18363; x64),185657,US,108.53.217.176,unknown,Grace,Lewis Capaldi,Divinely Uninspired To A Hellish Extent,spotify:track:0pEkK8MqbmGSX7fT8WLMbR,,,,trackdone,trackdone,False,,False,1615481179674,False
7158,2019-02-09T16:40:03Z,sir_frankster,OS X 10.14.2 [x86 8],266773,US,73.80.48.251,unknown,Yellow,Coldplay,Parachutes,spotify:track:3AJwUDP919kvQ9QcozQPxg,,,,trackdone,trackdone,False,,False,1549730136095,False
7159,2018-02-01T21:13:28Z,sir_frankster,"iOS 11.2.2 (iPhone6,1)",201080,US,173.126.158.55,unknown,Skinny Love,Birdy,Birdy,spotify:track:4RL77hMWUq35NYnPLXBpih,,,,fwdbtn,trackdone,True,,False,1517519397190,False
7160,2018-08-03T19:38:49Z,sir_frankster,OS X 10.13.5 [x86 8],210288,US,73.215.121.100,unknown,Ignite,Alan Walker,Ignite,spotify:track:1jLsirPDkUS2g4gnkYua58,,,,trackdone,trackdone,False,,False,1533324918432,False
7161,2018-11-30T20:39:38Z,sir_frankster,OS X 10.14.1 [x86 8],201747,US,128.235.250.32,unknown,Lay Your Worry Down,Milow,Lay Your Worry Down,spotify:track:4NkGvtDqtcbe1ryTTIkhNZ,,,,trackdone,trackdone,True,,False,1543610176204,False
7162,2019-06-04T01:47:51Z,sir_frankster,OS X 10.14.5 [x86 8],191973,US,100.8.116.86,unknown,Unforgettable,Nat King Cole,Unforgettable,spotify:track:648TTtYB0bH0P8Hfy0FmkL,,,,trackdone,trackdone,False,,False,1559612678603,False
7163,2020-04-22T16:51:59Z,sir_frankster,OS X 10.14.6 [x86 4],58250,US,100.8.116.86,unknown,Under the Sea,Samuel E. Wright,The Little Mermaid Special Edition,spotify:track:6oYkwjI1TKP9D0Y9II1GT7,,,,playbtn,endplay,False,,False,1587574260259,False
7164,2020-04-01T15:58:35Z,sir_frankster,"iOS 13.3.1 (iPhone10,1)",207266,US,100.8.116.86,unknown,Long Train Runnin',The Doobie Brothers,The Captain and Me,spotify:track:4nXkbcTj3nyww1cHkw5RAP,,,,trackdone,trackdone,True,,False,1585756507206,False
7165,2023-02-15T03:11:25Z,sir_frankster,osx,244360,US,24.2.197.91,unknown,Another Love,Tom Odell,Long Way Down (Deluxe),spotify:track:3JvKfv6T31zO0ini8iNItO,,,,clickrow,trackdone,False,0.0,False,1676430442,False
7166,2018-02-07T02:32:38Z,sir_frankster,"iOS 11.1.1 (iPhone8,1)",5738,US,108.53.119.186,unknown,Stone Walls,We The Kings,Stripped,spotify:track:0aftx7farzLcVMxE6AIFXv,,,,fwdbtn,fwdbtn,False,,False,1517970752484,False
7167,2018-03-20T18:57:50Z,sir_frankster,OS X 10.13.3 [x86 8],211240,US,128.235.250.32,unknown,Say You Won't Let Go,James Arthur,Say You Won't Let Go,spotify:track:1Pw5C4N6Fn5E4mGCxmbbVa,,,,trackdone,trackdone,False,,False,1521572058362,False
7168,2019-03-24T15:44:46Z,sir_frankster,"iOS 12.1.2 (iPhone8,1)",203506,US,66.87.85.239,unknown,Thnks fr th Mmrs,Fall Out Boy,Infinity On High,spotify:track:0Xm1MphW32ekOkhnoe61lk,,,,trackdone,trackdone,True,,False,1553442081847,False
7169,2022-02-11T18:56:13Z,sir_frankster,Partner google cast_tv;Eureka_Dongle;;5.9.4--1.56.500000,222875,US,67.80.109.157,,Just The Way You Are,Pierce The Veil,"Punk Goes Pop, Vol. 4",spotify:track:5d6nTdahyEnH1TILFC0Tp3,,,,trackdone,trackdone,False,,False,0,False
7170,2018-03-29T17:44:51Z,sir_frankster,"iOS 11.2.6 (iPhone8,1)",277000,US,66.87.84.174,unknown,Tennessee Line,Daughtry,Leave This Town,spotify:track:0dUp0YuYUVp57o0Xnu2cEo,,,,trackdone,trackdone,False,,False,1522345171498,False
7171,2017-10-06T12:33:31Z,sir_frankster,"iOS 10.3.3 (iPhone8,1)",274723,US,66.87.85.81,unknown,Iridescent,Linkin Park,A Thousand Suns,spotify:track:5x2Sk2NUsatM0kIh7boKwP,,,,appload,trackdone,True,,False,1507292919577,False
7172,2017-12-01T20:50:23Z,sir_frankster,OS X 10.13.1 [x86 8],127680,US,128.235.8.217,unknown,Photographs And Memories,Jim Croce,You Don't Mess Around With Jim,spotify:track:7nh2wE6yqevRauwDZWHZxD,,,,trackdone,trackdone,False,,False,1512161295096,False
7173,2017-12-03T14:23:33Z,sir_frankster,"iOS 11.0.3 (iPhone8,1)",144554,US,130.68.183.6,unknown,Hallelujah,Celtic Thunder,It's Entertainment!,spotify:track:2EeGjrXtXySlIgYeQrS0AO,,,,fwdbtn,fwdbtn,True,,False,1512310854756,False
7174,2020-10-16T15:38:24Z,sir_frankster,Windows 10 (10.0.18362; x64; AppX),621301,US,108.53.217.176,unknown,What Child Is This / Child of the Poor,The Hound + The Fox,Songs of Winter,spotify:track:4rovcslZouhnHkZCN9yIOM,,,,clickrow,trackdone,True,,False,1602862080998,False
7175,2019-11-06T18:40:20Z,sir_frankster,OS X 10.14.5 [x86 8],1904,US,128.235.250.32,unknown,The Incredits,Michael Giacchino,The Incredibles,spotify:track:3M7GXKcmP9WzW8zoOeTSTJ,,,,clickrow,endplay,False,,False,1573065617916,False
7176,2021-05-18T15:40:43Z,sir_frankster,Windows 10 (10.0.19042; x64),180055,US,108.53.217.176,unknown,Stand by Me,Ben E. King,Don't Play That Song,spotify:track:3SdTKo2uVsxFblQjpScoHy,,,,trackdone,trackdone,False,,False,1621352262790,False
7177,2018-10-08T16:26:32Z,sir_frankster,"iOS 11.4.1 (iPhone8,1)",1025,US,128.235.250.32,unknown,Shake It Off,Taylor Swift,1989,spotify:track:5xTtaWoae3wi06K5WfVUUH,,,,trackdone,fwdbtn,True,,False,1539015989868,False
7178,2022-10-23T21:40:48Z,sir_frankster,ios,4295,US,166.196.106.68,unknown,Love Me Like You,Little Mix,Get Weird,spotify:track:6L2uVVPJA9WcDc7zCZ4DHN,,,,fwdbtn,logout,True,0.0,False,1666561244,False
7179,2018-11-19T00:02:30Z,sir_frankster,OS X 10.14.1 [x86 8],239453,US,174.57.151.39,unknown,"All I Ask of You (from ""The Phantom of the Opera"") [with Kelly Clarkson]",Josh Groban,Stages,spotify:track:3XbuqATuVYo20LysQKShOW,,,,trackdone,trackdone,True,,False,1542585510131,False
7180,2018-03-19T16:51:47Z,sir_frankster,"iOS 11.1.1 (iPhone8,1)",294333,US,66.87.85.216,unknown,Fifteen,Taylor Swift,Fearless,spotify:track:4t0OI7XrODjSkAu3bTPmWj,,,,fwdbtn,trackdone,True,,False,1521477638799,False
7181,2021-10-31T20:49:50Z,sir_frankster,"iOS 14.8 (iPhone13,1)",209560,US,107.115.20.161,unknown,hope ur ok,Olivia Rodrigo,SOUR,spotify:track:1zejeOnykpCoyVSit6Bwp3,,,,trackdone,trackdone,True,,False,1635713180207,True
7182,2020-10-14T16:35:53Z,sir_frankster,Windows 10 (10.0.18362; x64; AppX),292333,US,108.53.217.176,unknown,You Raise Me Up,Josh Groban,Closer,spotify:track:4TbNLKRLKlxZDlS0pu7Lsy,,,,appload,trackdone,False,,False,1602693060934,False
7183,2021-10-29T20:17:32Z,sir_frankster,"iOS 14.8 (iPhone13,1)",215106,US,107.115.20.163,unknown,Before You Go,Lewis Capaldi,Divinely Uninspired To A Hellish Extent,spotify:track:2gMXnyrvIjhVBUZwvLZDMP,,,,trackdone,trackdone,True,,False,1635538435926,False
7184,2017-11-17T14:19:50Z,sir_frankster,"iOS 11.0.3 (iPhone8,1)",299426,US,66.87.84.35,unknown,Caledonia,Celtic Woman,A New Journey,spotify:track:4arr5VKJbKO8PO5OY27NrM,,,,trackdone,trackdone,False,,False,1510928090238,False
7185,2018-12-17T13:35:53Z,sir_frankster,"iOS 12.1 (iPhone8,1)",235266,US,66.87.9.233,unknown,Love Story,Taylor Swift,Fearless,spotify:track:1vrd6UOGamcKNGnSHJQlSt,,,,trackdone,trackdone,False,,False,1545053502644,False
7186,2018-10-01T00:14:33Z,sir_frankster,OS X 10.13.6 [x86 8],211240,US,73.198.142.203,unknown,Say You Won't Let Go,James Arthur,Say You Won't Let Go,spotify:track:1Pw5C4N6Fn5E4mGCxmbbVa,,,,trackdone,trackdone,True,,False,1538352661463,False
7187,2020-10-22T03:12:34Z,sir_frankster,Windows 10 (10.0.18362; x64; AppX),209453,US,108.53.217.176,unknown,Baby It's Cold Outside,The Hound + The Fox,Songs of Winter,spotify:track:5u5HVJ1OpISYqXZRNjB8DA,,,,trackdone,trackdone,False,,False,1603336143423,False
7188,2021-01-18T16:34:23Z,sir_frankster,Windows 10 (10.0.18363; x64; AppX),185122,US,108.53.217.176,unknown,If I Killed Someone For You,Alec Benjamin,Narrated For You,spotify:track:0WHi11uzahqpEtPGYCW6oQ,,,,trackdone,trackdone,False,,False,1610987460817,False
7189,2017-12-21T12:57:55Z,sir_frankster,"iOS 11.0.3 (iPhone8,1)",8981,US,108.53.119.186,unknown,What Is Love 2016 - Dimitri Vegas & Like Mike Remix,Lost Frequencies,What Is Love 2016,spotify:track:5kuySy0zkVzsss9zrx9HUx,,,,clickrow,unexpected-exit-while-paused,True,,False,1513818443919,False
7190,2019-04-21T19:05:49Z,sir_frankster,"iOS 12.1.2 (iPhone8,1)",206200,US,66.87.85.116,unknown,This Love,Maroon 5,Songs About Jane: 10th Anniversary Edition,spotify:track:6ECp64rv50XVz93WvxXMGF,,,,trackdone,trackdone,True,,False,1555873342247,False
7191,2019-01-27T02:56:25Z,sir_frankster,"iOS 12.1.2 (iPhone8,1)",234546,US,130.68.183.12,unknown,Tim McGraw,Taylor Swift,Taylor Swift,spotify:track:7DQmwd7zye9xvzMQJnD8S8,,,,playbtn,trackdone,True,,False,1548557547197,False
7192,2018-10-15T19:10:35Z,sir_frankster,"iOS 11.4.1 (iPhone8,1)",234546,US,66.87.30.218,unknown,If This Was A Movie,Taylor Swift,Speak Now,spotify:track:0vvt4IZOMkRug195S4MUq0,,,,trackdone,trackdone,True,,False,1539630399340,False
7193,2020-01-27T14:11:44Z,sir_frankster,"iOS 13.3 (iPhone10,1)",159808,US,99.203.24.98,unknown,I'll Always Remember You,Hannah Montana,Hannah Montana Forever,spotify:track:60c0p6GGnuwdKcQnmuM2zC,,,,fwdbtn,logout,False,,False,1579731625401,False
7194,2023-03-09T19:06:28Z,sir_frankster,ios,316986,US,107.115.20.164,unknown,Miserable At Best,Mayday Parade,A Lesson In Romantics,spotify:track:1ONoPkp5XIuw3tZ1GzrNKZ,,,,trackdone,trackdone,True,0.0,False,1678388471,False
